timestamp,error,message,requestTime,stopId,stopName,recordedAtTime,expectedArrivalTime,expectedArrivalSeconds
1580209261,,,2020-01-28T06:01:03.177-05:00,305632,7 AV/3 ST,2020-01-28T06:01:20-05:00,2020-01-28T06:02:04.855-05:00,-44
1580209261,,,2020-01-28T06:01:03.237-05:00,305633,7 AV/GARFIELD PL,2020-01-28T06:01:20-05:00,2020-01-28T06:03:01.787-05:00,-101
1580209261,,,2020-01-28T06:01:03.318-05:00,305634,7 AV/UNION ST,2020-01-28T06:01:20-05:00,2020-01-28T06:04:17.277-05:00,-177
1580209261,,,2020-01-28T06:01:03.387-05:00,305635,7 AV/LINCOLN PL,2020-01-28T06:01:20-05:00,2020-01-28T06:04:40.797-05:00,-200
1580209261,,,2020-01-28T06:01:03.445-05:00,305636,7 AV/STERLING PL,2020-01-28T06:01:20-05:00,2020-01-28T06:05:30.522-05:00,-250
1580209261,,,2020-01-28T06:01:03.528-05:00,307210,FLATBUSH AV/ST MARKS AV,2020-01-28T06:01:20-05:00,2020-01-28T06:07:50.974-05:00,-390
1580209261,,,2020-01-28T06:01:03.606-05:00,303253,FLATBUSH AV/BERGEN ST,2020-01-28T06:01:20-05:00,2020-01-28T06:08:17.538-05:00,-417
1580209261,,,2020-01-28T06:01:03.692-05:00,308641,FLATBUSH AV/PACIFIC ST,2020-01-28T06:01:20-05:00,2020-01-28T06:09:08.938-05:00,-468
1580209261,,,2020-01-28T06:01:03.809-05:00,303254,FLATBUSH AV/ATLANTIC AV,2020-01-28T06:01:20-05:00,2020-01-28T06:10:37.538-05:00,-557
1580209261,,,2020-01-28T06:01:03.947-05:00,303256,LIVINGSTON ST/NEVINS ST,2020-01-28T06:01:20-05:00,2020-01-28T06:13:12.034-05:00,-712
1580209261,,,2020-01-28T06:01:04.056-05:00,306892,LIVINGSTON ST/BOND ST,2020-01-28T06:01:20-05:00,2020-01-28T06:14:15.698-05:00,-775
1580209261,,,2020-01-28T06:01:04.170-05:00,303258,LIVINGSTON ST/HOYT ST,2020-01-28T06:01:20-05:00,2020-01-28T06:15:07.110-05:00,-827
1580209261,,,2020-01-28T06:01:04.292-05:00,303259,LIVINGSTON ST/SMITH ST,2020-01-28T06:01:20-05:00,2020-01-28T06:15:56.194-05:00,-876
1580209261,,,2020-01-28T06:01:04.362-05:00,306969,JAY ST/WILLOUGHBY ST,2020-01-28T06:01:20-05:00,2020-01-28T06:18:21.981-05:00,-1021
1580209261,,,2020-01-28T06:01:04.416-05:00,306961,JAY ST/TILLARY ST,2020-01-28T06:01:20-05:00,2020-01-28T06:20:28.181-05:00,-1148
1580209261,,,2020-01-28T06:01:04.461-05:00,306962,JAY ST/CONCORD ST,2020-01-28T06:01:20-05:00,2020-01-28T06:20:56.611-05:00,-1176
1580209261,,,2020-01-28T06:01:04.514-05:00,901510,PROSPECT ST/JAY ST,2020-01-28T06:01:20-05:00,2020-01-28T06:23:08.926-05:00,-1308
1580209261,,,2020-01-28T06:01:04.589-05:00,306796,GOLD ST/YORK ST,2020-01-28T06:01:20-05:00,2020-01-28T06:24:50.642-05:00,-1410
1580209261,,,2020-01-28T06:01:04.629-05:00,901329,SANDS ST/NAVY ST,2020-01-28T06:01:20-05:00,2020-01-28T06:26:13.842-05:00,-1493
1580209261,,,2020-01-28T06:01:04.679-05:00,901331,MARKET ST/5 ST,2020-01-28T06:01:20-05:00,2020-01-28T06:29:05.563-05:00,-1665
1580209261,,,2020-01-28T06:01:04.724-05:00,901332,CLYMER ST/KENT AV,2020-01-28T06:01:20-05:00,2020-01-28T06:32:18.079-05:00,-1858
1580209261,,,2020-01-28T06:01:04.766-05:00,901333,DIVISION AV/WYTHE AV,2020-01-28T06:01:20-05:00,2020-01-28T06:34:07.879-05:00,-1967
