timestamp,progressStatus,recordedAtTime,directionRef,journeyPatternRef,bearing,progressRate,vehicleRef,longitude,latitude
1580212981,,2020-01-28T07:03:06-05:00,0,MTA_B670127,55.97672,normalProgress,MTA NYCT_782,-73.975058,40.675046
1580212981,,2020-01-28T07:03:06-05:00,0,MTA_B670127,148.84697,normalProgress,MTA NYCT_449,-73.98841,40.659214
1580212981,,2020-01-28T07:02:56-05:00,1,MTA_B670134,178.5253,normalProgress,MTA NYCT_466,-73.978785,40.699648
1580213042,layover,2020-01-28T07:04:13-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_365,-73.967562,40.706943
1580213042,layover,2020-01-28T07:03:55-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.967711,40.706916
1580213042,,2020-01-28T07:03:57-05:00,1,MTA_B670134,177.8789,normalProgress,MTA NYCT_466,-73.982455,40.699744
1580213042,,2020-01-28T07:04:07-05:00,0,MTA_B670127,55.637806,normalProgress,MTA NYCT_782,-73.974194,40.676318
1580213042,,2020-01-28T07:04:10-05:00,0,MTA_B670127,357.337,normalProgress,MTA NYCT_810,-73.984468,40.701428
1580213042,,2020-01-28T07:04:08-05:00,0,MTA_B670127,44.61253,normalProgress,MTA NYCT_449,-73.987349,40.660282
1580213042,,2020-01-28T07:04:01-05:00,1,MTA_B670134,224.04832,normalProgress,MTA NYCT_417,-73.987631,40.660004
1580213042,,2020-01-28T07:04:13-05:00,1,MTA_B670134,305.96826,normalProgress,MTA NYCT_418,-73.978168,40.685023
1580213101,layover,2020-01-28T07:05:15-05:00,1,MTA_B670134,10.619656,noProgress,MTA NYCT_365,-73.967411,40.706971
1580213101,layover,2020-01-28T07:04:56-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.967711,40.706916
1580213101,,2020-01-28T07:04:44-05:00,1,MTA_B670134,305.96826,normalProgress,MTA NYCT_418,-73.9765,40.682724
1580213101,,2020-01-28T07:04:58-05:00,1,MTA_B670134,86.07212,normalProgress,MTA NYCT_466,-73.982915,40.700112
1580213101,,2020-01-28T07:05:02-05:00,1,MTA_B670134,328.60974,normalProgress,MTA NYCT_417,-73.985492,40.658384
1580213101,,2020-01-28T07:05:09-05:00,0,MTA_B670127,49.783916,normalProgress,MTA NYCT_449,-73.985199,40.662536
1580213101,,2020-01-28T07:05:11-05:00,0,MTA_B670127,267.39743,normalProgress,MTA NYCT_810,-73.982897,40.700398
1580213101,,2020-01-28T07:05:09-05:00,0,MTA_B670127,56.16121,normalProgress,MTA NYCT_782,-73.973337,40.677576
1580213161,layover,2020-01-28T07:05:57-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.967711,40.706916
1580213161,,2020-01-28T07:04:44-05:00,1,MTA_B670134,305.96826,normalProgress,MTA NYCT_418,-73.9765,40.682724
1580213161,,2020-01-28T07:06:11-05:00,0,MTA_B670127,49.783916,normalProgress,MTA NYCT_449,-73.984692,40.663136
1580213161,,2020-01-28T07:06:19-05:00,1,MTA_B670134,292.61987,normalProgress,MTA NYCT_365,-73.966621,40.70531
1580213161,,2020-01-28T07:06:03-05:00,1,MTA_B670134,329.51105,normalProgress,MTA NYCT_417,-73.981726,40.656119
1580213161,,2020-01-28T07:05:59-05:00,1,MTA_B670134,178.04749,normalProgress,MTA NYCT_466,-73.983635,40.701393
1580213161,,2020-01-28T07:06:10-05:00,0,MTA_B670127,56.16121,normalProgress,MTA NYCT_782,-73.973337,40.677576
1580213161,,2020-01-28T07:06:11-05:00,0,MTA_B670127,358.54672,normalProgress,MTA NYCT_810,-73.980375,40.699689
1580213222,,2020-01-28T07:06:58-05:00,0,MTA_B670127,10.333877,normalProgress,MTA NYCT_367,-73.9676,40.706937
1580213222,,2020-01-28T07:04:44-05:00,1,MTA_B670134,305.96826,normalProgress,MTA NYCT_418,-73.9765,40.682724
1580213222,,2020-01-28T07:07:21-05:00,1,MTA_B670134,292.61987,normalProgress,MTA NYCT_365,-73.966511,40.705046
1580213222,,2020-01-28T07:07:05-05:00,1,MTA_B670134,280.00797,normalProgress,MTA NYCT_417,-73.981588,40.654017
1580213222,,2020-01-28T07:07:11-05:00,0,MTA_B670127,50.492817,normalProgress,MTA NYCT_449,-73.984166,40.663763
1580213222,,2020-01-28T07:07:00-05:00,1,MTA_B670134,176.15182,normalProgress,MTA NYCT_466,-73.987116,40.701535
1580213222,,2020-01-28T07:07:10-05:00,0,MTA_B670127,125.70669,normalProgress,MTA NYCT_782,-73.97337,40.678433
1580213222,,2020-01-28T07:07:12-05:00,0,MTA_B670127,317.93567,normalProgress,MTA NYCT_810,-73.976939,40.698757
1580213281,,2020-01-28T07:08:00-05:00,0,MTA_B670127,10.333877,normalProgress,MTA NYCT_367,-73.9676,40.706937
1580213281,,2020-01-28T07:07:52-05:00,1,MTA_B670134,212.79953,normalProgress,MTA NYCT_365,-73.967169,40.704245
1580213281,,2020-01-28T07:08:13-05:00,0,MTA_B670127,50.555443,normalProgress,MTA NYCT_449,-73.98317,40.664972
1580213281,,2020-01-28T07:08:01-05:00,1,MTA_B670134,357.8789,normalProgress,MTA NYCT_466,-73.987496,40.699956
1580213281,,2020-01-28T07:08:12-05:00,0,MTA_B670127,33.690067,normalProgress,MTA NYCT_810,-73.973762,40.700367
1580213281,,2020-01-28T07:08:05-05:00,1,MTA_B670134,280.84198,normalProgress,MTA NYCT_417,-73.980978,40.650879
1580213281,,2020-01-28T07:08:11-05:00,0,MTA_B670127,125.89896,normalProgress,MTA NYCT_782,-73.975366,40.681169
1580213341,layover,2020-01-28T07:09:01-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.9676,40.706937
1580213341,,2020-01-28T07:09:06-05:00,1,MTA_B670134,280.65988,normalProgress,MTA NYCT_417,-73.980414,40.64791
1580213341,,2020-01-28T07:09:12-05:00,0,MTA_B670127,125.89896,normalProgress,MTA NYCT_782,-73.976662,40.682959
1580213341,,2020-01-28T07:09:02-05:00,1,MTA_B670134,264.81744,normalProgress,MTA NYCT_466,-73.986951,40.69817
1580213341,,2020-01-28T07:09:04-05:00,0,MTA_B670127,100.70814,normalProgress,MTA NYCT_383,-73.980552,40.648649
1580213341,,2020-01-28T07:09:14-05:00,0,MTA_B670127,49.853313,normalProgress,MTA NYCT_449,-73.982263,40.666072
1580213341,,2020-01-28T07:08:53-05:00,1,MTA_B670134,264.80557,normalProgress,MTA NYCT_365,-73.968509,40.700243
1580213341,,2020-01-28T07:09:13-05:00,0,MTA_B670127,357.70682,normalProgress,MTA NYCT_810,-73.970862,40.69955
1580213401,,2020-01-28T07:10:05-05:00,0,MTA_B670127,100.89756,normalProgress,MTA NYCT_383,-73.981194,40.651947
1580213401,layover,2020-01-28T07:10:02-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.9676,40.706937
1580213401,,2020-01-28T07:09:54-05:00,1,MTA_B670134,177.70767,normalProgress,MTA NYCT_365,-73.971368,40.69957
1580213401,,2020-01-28T07:10:13-05:00,0,MTA_B670127,126.025215,normalProgress,MTA NYCT_782,-73.977265,40.68379
1580213401,,2020-01-28T07:10:06-05:00,1,MTA_B670134,280.74924,normalProgress,MTA NYCT_417,-73.979506,40.643162
1580213401,,2020-01-28T07:10:03-05:00,1,MTA_B670134,265.77383,normalProgress,MTA NYCT_466,-73.987054,40.696954
1580213401,,2020-01-28T07:10:15-05:00,0,MTA_B670127,50.082508,normalProgress,MTA NYCT_449,-73.981125,40.667422
1580213401,,2020-01-28T07:10:15-05:00,0,MTA_B670127,358.26428,normalProgress,MTA NYCT_810,-73.969118,40.699485
1580213461,,2020-01-28T07:11:08-05:00,1,MTA_B670134,280.74924,normalProgress,MTA NYCT_417,-73.979285,40.641996
1580213461,layover,2020-01-28T07:11:03-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.9676,40.706937
1580213461,,2020-01-28T07:11:14-05:00,0,MTA_B670127,126.025215,normalProgress,MTA NYCT_782,-73.977726,40.684423
1580213461,,2020-01-28T07:11:04-05:00,1,MTA_B670134,265.77383,normalProgress,MTA NYCT_466,-73.987092,40.696437
1580213461,,2020-01-28T07:11:16-05:00,0,MTA_B670127,42.95459,normalProgress,MTA NYCT_810,-73.967663,40.702829
1580213461,,2020-01-28T07:11:06-05:00,0,MTA_B670127,148.98294,normalProgress,MTA NYCT_383,-73.982673,40.655768
1580213461,,2020-01-28T07:11:16-05:00,0,MTA_B670127,49.94548,normalProgress,MTA NYCT_449,-73.979718,40.669102
1580213461,,2020-01-28T07:10:55-05:00,1,MTA_B670134,211.6075,normalProgress,MTA NYCT_365,-73.975394,40.69934
1580213521,,2020-01-28T07:12:09-05:00,1,MTA_B670134,280.4994,normalProgress,MTA NYCT_417,-73.979187,40.639994
1580213521,,2020-01-28T07:12:07-05:00,0,MTA_B670127,149.13165,normalProgress,MTA NYCT_383,-73.986512,40.658068
1580213521,layover,2020-01-28T07:12:04-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.9676,40.706937
1580213521,,2020-01-28T07:12:18-05:00,0,MTA_B670127,49.94548,normalProgress,MTA NYCT_449,-73.978411,40.670657
1580213521,,2020-01-28T07:11:58-05:00,1,MTA_B670134,135.8551,normalProgress,MTA NYCT_365,-73.978319,40.699419
1580213521,,2020-01-28T07:12:06-05:00,1,MTA_B670134,267.58127,normalProgress,MTA NYCT_466,-73.987185,40.6948
1580213521,,2020-01-28T07:12:17-05:00,0,MTA_B670127,57.692665,normalProgress,MTA NYCT_810,-73.967192,40.704227
1580213521,,2020-01-28T07:12:15-05:00,0,MTA_B670127,125.42577,normalProgress,MTA NYCT_782,-73.97833,40.685242
1580213582,,2020-01-28T07:13:10-05:00,1,MTA_B670134,280.4994,normalProgress,MTA NYCT_417,-73.979187,40.639994
1580213582,layover,2020-01-28T07:13:06-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.9676,40.706937
1580213582,,2020-01-28T07:13:08-05:00,0,MTA_B670127,43.555874,normalProgress,MTA NYCT_383,-73.988023,40.659627
1580213582,,2020-01-28T07:13:19-05:00,0,MTA_B670127,50.175396,normalProgress,MTA NYCT_449,-73.977334,40.671948
1580213582,,2020-01-28T07:13:07-05:00,1,MTA_B670134,267.58127,normalProgress,MTA NYCT_466,-73.987286,40.692405
1580213582,,2020-01-28T07:12:59-05:00,1,MTA_B670134,177.8789,normalProgress,MTA NYCT_365,-73.98262,40.69975
1580213582,,2020-01-28T07:13:17-05:00,0,MTA_B670127,113.19859,normalProgress,MTA NYCT_810,-73.968324,40.70665
1580213582,,2020-01-28T07:13:17-05:00,0,MTA_B670127,159.53773,normalProgress,MTA NYCT_782,-73.979931,40.687392
1580213641,layover,2020-01-28T07:14:10-05:00,1,MTA_B670134,280.4994,noProgress,MTA NYCT_417,-73.979187,40.639994
1580213641,layover,2020-01-28T07:14:07-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.9676,40.706937
1580213641,,2020-01-28T07:14:08-05:00,1,MTA_B670134,267.58127,normalProgress,MTA NYCT_466,-73.987313,40.691757
1580213641,,2020-01-28T07:13:59-05:00,1,MTA_B670134,86.07212,normalProgress,MTA NYCT_365,-73.982913,40.700143
1580213641,,2020-01-28T07:14:18-05:00,0,MTA_B670127,10.333877,normalProgress,MTA NYCT_810,-73.967786,40.706903
1580213641,,2020-01-28T07:14:09-05:00,0,MTA_B670127,44.61253,normalProgress,MTA NYCT_383,-73.986255,40.661361
1580213641,,2020-01-28T07:14:20-05:00,0,MTA_B670127,54.532166,normalProgress,MTA NYCT_449,-73.976438,40.673101
1580213641,,2020-01-28T07:14:18-05:00,0,MTA_B670127,159.26129,normalProgress,MTA NYCT_782,-73.981324,40.687914
1580213701,layover,2020-01-28T07:15:11-05:00,1,MTA_B670134,280.4994,noProgress,MTA NYCT_417,-73.979187,40.639994
1580213701,,2020-01-28T07:15:09-05:00,1,MTA_B670134,267.58127,normalProgress,MTA NYCT_466,-73.987316,40.691707
1580213701,layover,2020-01-28T07:15:08-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.9676,40.706937
1580213701,,2020-01-28T07:15:19-05:00,0,MTA_B670127,10.333877,normalProgress,MTA NYCT_810,-73.967786,40.706903
1580213701,,2020-01-28T07:15:22-05:00,0,MTA_B670127,55.97672,normalProgress,MTA NYCT_449,-73.974832,40.675382
1580213701,,2020-01-28T07:15:11-05:00,0,MTA_B670127,49.783916,normalProgress,MTA NYCT_383,-73.985199,40.662536
1580213701,,2020-01-28T07:15:19-05:00,0,MTA_B670127,158.6232,normalProgress,MTA NYCT_782,-73.984246,40.689049
1580213701,,2020-01-28T07:15:00-05:00,1,MTA_B670134,177.337,normalProgress,MTA NYCT_365,-73.984687,40.701438
1580213761,layover,2020-01-28T07:16:12-05:00,1,MTA_B670134,280.4994,noProgress,MTA NYCT_417,-73.979187,40.639994
1580213761,,2020-01-28T07:16:21-05:00,0,MTA_B670127,158.6232,normalProgress,MTA NYCT_782,-73.986041,40.689751
1580213761,layover,2020-01-28T07:16:10-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.9676,40.706937
1580213761,layover,2020-01-28T07:16:20-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_810,-73.967786,40.706903
1580213761,,2020-01-28T07:16:12-05:00,0,MTA_B670127,49.783916,normalProgress,MTA NYCT_383,-73.984649,40.663186
1580213761,,2020-01-28T07:16:10-05:00,1,MTA_B670134,239.30028,normalProgress,MTA NYCT_466,-73.987788,40.690652
1580213761,,2020-01-28T07:16:00-05:00,1,MTA_B670134,183.01279,normalProgress,MTA NYCT_365,-73.987437,40.701534
1580213761,,2020-01-28T07:15:53-05:00,0,MTA_B670127,55.637806,normalProgress,MTA NYCT_449,-73.974645,40.675658
1580213821,layover,2020-01-28T07:17:12-05:00,1,MTA_B670134,280.4994,noProgress,MTA NYCT_417,-73.979187,40.639994
1580213821,,2020-01-28T07:16:54-05:00,0,MTA_B670127,55.637806,normalProgress,MTA NYCT_449,-73.973538,40.677277
1580213821,layover,2020-01-28T07:17:11-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_367,-73.9676,40.706937
1580213821,,2020-01-28T07:17:01-05:00,1,MTA_B670134,270.0,normalProgress,MTA NYCT_365,-73.987759,40.699965
1580213821,layover,2020-01-28T07:17:21-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_810,-73.967786,40.706903
1580213821,,2020-01-28T07:16:51-05:00,0,MTA_B670127,158.19243,normalProgress,MTA NYCT_782,-73.9868,40.690054
1580213821,,2020-01-28T07:17:13-05:00,0,MTA_B670127,50.555443,normalProgress,MTA NYCT_383,-73.983149,40.664997
1580213821,,2020-01-28T07:17:11-05:00,1,MTA_B670134,337.9143,normalProgress,MTA NYCT_466,-73.98733,40.690276
1580213881,layover,2020-01-28T07:18:12-05:00,1,MTA_B670134,10.619656,noProgress,MTA NYCT_367,-73.967411,40.706971
1580213881,layover,2020-01-28T07:18:13-05:00,1,MTA_B670134,280.4994,noProgress,MTA NYCT_417,-73.979187,40.639994
1580213881,,2020-01-28T07:17:52-05:00,0,MTA_B670127,158.19243,normalProgress,MTA NYCT_782,-73.987643,40.690391
1580213881,layover,2020-01-28T07:18:21-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_810,-73.967786,40.706903
1580213881,,2020-01-28T07:18:01-05:00,1,MTA_B670134,265.77383,normalProgress,MTA NYCT_365,-73.987061,40.696856
1580213881,,2020-01-28T07:18:14-05:00,0,MTA_B670127,50.082508,normalProgress,MTA NYCT_383,-73.981188,40.667346
1580213881,,2020-01-28T07:17:55-05:00,0,MTA_B670127,56.16121,normalProgress,MTA NYCT_449,-73.973324,40.677596
1580213881,,2020-01-28T07:18:11-05:00,1,MTA_B670134,339.53024,normalProgress,MTA NYCT_466,-73.985041,40.689361
1580213941,layover,2020-01-28T07:19:14-05:00,1,MTA_B670134,280.4994,noProgress,MTA NYCT_417,-73.979187,40.639994
1580213941,layover,2020-01-28T07:19:22-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_810,-73.967786,40.706903
1580213941,,2020-01-28T07:19:15-05:00,0,MTA_B670127,50.082508,normalProgress,MTA NYCT_383,-73.980221,40.668502
1580213941,,2020-01-28T07:19:03-05:00,1,MTA_B670134,265.77383,normalProgress,MTA NYCT_365,-73.987094,40.696412
1580213941,,2020-01-28T07:19:13-05:00,1,MTA_B670134,291.92178,normalProgress,MTA NYCT_367,-73.967108,40.706516
1580213941,,2020-01-28T07:18:56-05:00,0,MTA_B670127,125.70669,normalProgress,MTA NYCT_449,-73.973356,40.678413
1580213941,,2020-01-28T07:19:13-05:00,1,MTA_B670134,338.87527,normalProgress,MTA NYCT_466,-73.982954,40.68854
1580213941,,2020-01-28T07:18:54-05:00,0,MTA_B670127,160.61548,normalProgress,MTA NYCT_782,-73.987886,40.690481
1580214001,,2020-01-28T07:19:57-05:00,0,MTA_B670127,123.58542,normalProgress,MTA NYCT_449,-73.974493,40.679975
1580214001,layover,2020-01-28T07:20:15-05:00,1,MTA_B670134,280.4994,noProgress,MTA NYCT_417,-73.979187,40.639994
1580214001,,2020-01-28T07:20:16-05:00,0,MTA_B670127,50.082508,normalProgress,MTA NYCT_383,-73.979906,40.668878
1580214001,,2020-01-28T07:20:14-05:00,1,MTA_B670134,307.5686,normalProgress,MTA NYCT_367,-73.966409,40.704912
1580214001,layover,2020-01-28T07:19:52-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_810,-73.967786,40.706903
1580214001,,2020-01-28T07:20:14-05:00,1,MTA_B670134,338.9625,normalProgress,MTA NYCT_466,-73.981479,40.687973
1580214001,,2020-01-28T07:19:54-05:00,0,MTA_B670127,87.06432,normalProgress,MTA NYCT_782,-73.987304,40.691923
1580214001,,2020-01-28T07:20:03-05:00,1,MTA_B670134,267.58127,normalProgress,MTA NYCT_365,-73.987195,40.69455
1580214061,layover,2020-01-28T07:20:53-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_810,-73.967786,40.706903
1580214061,,2020-01-28T07:20:56-05:00,0,MTA_B670127,87.06432,normalProgress,MTA NYCT_782,-73.987292,40.692161
1580214061,,2020-01-28T07:21:17-05:00,0,MTA_B670127,49.94548,normalProgress,MTA NYCT_383,-73.979075,40.669867
1580214061,,2020-01-28T07:21:04-05:00,1,MTA_B670134,267.58127,normalProgress,MTA NYCT_365,-73.987259,40.693054
1580214061,,2020-01-28T07:20:57-05:00,0,MTA_B670127,125.89896,normalProgress,MTA NYCT_449,-73.975523,40.681386
1580214061,,2020-01-28T07:21:15-05:00,1,MTA_B670134,339.53772,normalProgress,MTA NYCT_466,-73.980073,40.687444
1580214061,,2020-01-28T07:21:16-05:00,1,MTA_B670134,262.87497,normalProgress,MTA NYCT_367,-73.967346,40.703907
1580214121,layover,2020-01-28T07:21:59-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_810,-73.967786,40.706903
1580214121,,2020-01-28T07:22:16-05:00,1,MTA_B670134,305.42804,normalProgress,MTA NYCT_466,-73.978858,40.685984
1580214121,,2020-01-28T07:21:57-05:00,0,MTA_B670127,87.31387,normalProgress,MTA NYCT_782,-73.987144,40.6951
1580214121,,2020-01-28T07:22:04-05:00,1,MTA_B670134,267.58127,normalProgress,MTA NYCT_365,-73.987319,40.691631
1580214121,,2020-01-28T07:21:58-05:00,0,MTA_B670127,125.89896,normalProgress,MTA NYCT_449,-73.975608,40.681504
1580214121,,2020-01-28T07:22:18-05:00,0,MTA_B670127,50.175396,normalProgress,MTA NYCT_383,-73.978159,40.670958
1580214121,,2020-01-28T07:22:20-05:00,0,MTA_B670127,280.3955,normalProgress,MTA NYCT_381,-73.978844,40.638136
1580214121,,2020-01-28T07:22:17-05:00,1,MTA_B670134,253.30075,normalProgress,MTA NYCT_367,-73.968631,40.700015
1580214182,,2020-01-28T07:23:18-05:00,1,MTA_B670134,177.70767,normalProgress,MTA NYCT_367,-73.972058,40.699598
1580214182,layover,2020-01-28T07:22:59-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_810,-73.967786,40.706903
1580214182,,2020-01-28T07:22:59-05:00,0,MTA_B670127,87.31387,normalProgress,MTA NYCT_782,-73.987094,40.69616
1580214182,,2020-01-28T07:23:05-05:00,1,MTA_B670134,239.30028,normalProgress,MTA NYCT_365,-73.987885,40.690488
1580214182,,2020-01-28T07:23:02-05:00,0,MTA_B670127,126.025215,normalProgress,MTA NYCT_449,-73.977081,40.683537
1580214182,,2020-01-28T07:23:19-05:00,0,MTA_B670127,54.532166,normalProgress,MTA NYCT_383,-73.976604,40.672868
1580214182,,2020-01-28T07:23:17-05:00,1,MTA_B670134,305.96826,normalProgress,MTA NYCT_466,-73.97821,40.685081
1580214182,,2020-01-28T07:23:22-05:00,0,MTA_B670127,4.573921,normalProgress,MTA NYCT_381,-73.97868,40.637901
1580214242,,2020-01-28T07:24:00-05:00,0,MTA_B670127,86.555084,normalProgress,MTA NYCT_782,-73.987013,40.697569
1580214242,layover,2020-01-28T07:23:59-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_810,-73.967786,40.706903
1580214242,,2020-01-28T07:24:20-05:00,0,MTA_B670127,54.532166,normalProgress,MTA NYCT_383,-73.975368,40.674603
1580214242,,2020-01-28T07:24:03-05:00,0,MTA_B670127,126.025215,normalProgress,MTA NYCT_449,-73.977173,40.683664
1580214242,,2020-01-28T07:24:18-05:00,1,MTA_B670134,305.96826,normalProgress,MTA NYCT_466,-73.977513,40.684121
1580214242,,2020-01-28T07:24:23-05:00,0,MTA_B670127,4.573921,normalProgress,MTA NYCT_381,-73.978724,40.637898
1580214242,,2020-01-28T07:24:16-05:00,0,MTA_B670127,280.3955,normalProgress,MTA NYCT_247,-73.978825,40.638036
1580214242,,2020-01-28T07:24:05-05:00,1,MTA_B670134,339.53024,normalProgress,MTA NYCT_365,-73.985197,40.689419
1580214242,,2020-01-28T07:24:20-05:00,1,MTA_B670134,212.00539,normalProgress,MTA NYCT_367,-73.974986,40.699594
1580214301,layover,2020-01-28T07:25:00-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_810,-73.967786,40.706903
1580214301,,2020-01-28T07:25:21-05:00,0,MTA_B670127,55.637806,normalProgress,MTA NYCT_383,-73.97444,40.675958
1580214301,,2020-01-28T07:25:01-05:00,0,MTA_B670127,89.20428,normalProgress,MTA NYCT_782,-73.986856,40.699448
1580214301,,2020-01-28T07:25:06-05:00,1,MTA_B670134,338.87527,normalProgress,MTA NYCT_365,-73.98307,40.688585
1580214301,,2020-01-28T07:25:19-05:00,1,MTA_B670134,306.322,normalProgress,MTA NYCT_466,-73.976131,40.682221
1580214301,,2020-01-28T07:25:21-05:00,1,MTA_B670134,135.8551,normalProgress,MTA NYCT_367,-73.978069,40.699176
1580214301,,2020-01-28T07:24:54-05:00,0,MTA_B670127,4.573921,normalProgress,MTA NYCT_381,-73.97868,40.637901
1580214301,,2020-01-28T07:25:17-05:00,0,MTA_B670127,280.3955,normalProgress,MTA NYCT_247,-73.978825,40.638036
1580214301,,2020-01-28T07:25:04-05:00,0,MTA_B670127,125.42577,normalProgress,MTA NYCT_449,-73.978481,40.685454
1580214361,layover,2020-01-28T07:26:01-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_810,-73.967786,40.706903
1580214361,,2020-01-28T07:26:02-05:00,0,MTA_B670127,353.65982,normalProgress,MTA NYCT_782,-73.98689,40.700653
1580214361,,2020-01-28T07:26:20-05:00,1,MTA_B670134,306.322,normalProgress,MTA NYCT_466,-73.975214,40.680973
1580214361,,2020-01-28T07:26:22-05:00,0,MTA_B670127,55.637806,normalProgress,MTA NYCT_383,-73.973852,40.676817
1580214361,,2020-01-28T07:26:07-05:00,1,MTA_B670134,338.9625,normalProgress,MTA NYCT_365,-73.981634,40.688032
1580214361,,2020-01-28T07:25:52-05:00,1,MTA_B670134,178.5253,normalProgress,MTA NYCT_367,-73.978907,40.699651
1580214361,layover,2020-01-28T07:25:54-05:00,0,MTA_B670127,4.573921,noProgress,MTA NYCT_381,-73.97868,40.637901
1580214361,layover,2020-01-28T07:26:18-05:00,0,MTA_B670127,280.3955,noProgress,MTA NYCT_247,-73.978825,40.638036
1580214361,,2020-01-28T07:26:05-05:00,0,MTA_B670127,125.42577,normalProgress,MTA NYCT_449,-73.978586,40.685602
1580214421,,2020-01-28T07:26:53-05:00,0,MTA_B670127,55.637806,normalProgress,MTA NYCT_383,-73.973538,40.677277
1580214421,layover,2020-01-28T07:27:03-05:00,0,MTA_B670127,10.333877,noProgress,MTA NYCT_810,-73.967786,40.706903
1580214421,,2020-01-28T07:26:53-05:00,1,MTA_B670134,178.46565,normalProgress,MTA NYCT_367,-73.979922,40.699677
1580214421,,2020-01-28T07:27:21-05:00,1,MTA_B670134,305.2476,normalProgress,MTA NYCT_466,-73.974858,40.680488
1580214421,,2020-01-28T07:27:06-05:00,0,MTA_B670127,128.29016,normalProgress,MTA NYCT_449,-73.979714,40.687162
1580214421,,2020-01-28T07:27:11-05:00,1,MTA_B670134,339.53772,normalProgress,MTA NYCT_365,-73.980229,40.687503
1580214421,,2020-01-28T07:27:03-05:00,0,MTA_B670127,359.01224,normalProgress,MTA NYCT_782,-73.984884,40.700582
1580214421,layover,2020-01-28T07:26:55-05:00,0,MTA_B670127,4.573921,noProgress,MTA NYCT_381,-73.97868,40.637901
1580214421,layover,2020-01-28T07:27:20-05:00,0,MTA_B670127,280.3955,noProgress,MTA NYCT_247,-73.978801,40.637902
1580214481,,2020-01-28T07:27:57-05:00,0,MTA_B670127,98.10678,normalProgress,MTA NYCT_381,-73.97894,40.640397
1580214481,,2020-01-28T07:28:04-05:00,0,MTA_B670127,358.0475,normalProgress,MTA NYCT_782,-73.983179,40.701377
1580214481,,2020-01-28T07:27:54-05:00,1,MTA_B670134,177.8789,normalProgress,MTA NYCT_367,-73.982866,40.699759
1580214481,,2020-01-28T07:28:22-05:00,1,MTA_B670134,305.7067,normalProgress,MTA NYCT_466,-73.973337,40.678387
1580214481,,2020-01-28T07:28:11-05:00,1,MTA_B670134,305.42804,normalProgress,MTA NYCT_365,-73.978982,40.686159
1580214481,,2020-01-28T07:28:21-05:00,0,MTA_B670127,100.850105,normalProgress,MTA NYCT_247,-73.978816,40.63973
1580214481,,2020-01-28T07:28:10-05:00,0,MTA_B670127,158.9625,normalProgress,MTA NYCT_449,-73.981803,40.688097
1580214481,,2020-01-28T07:28:03-05:00,1,MTA_B670134,291.92178,normalProgress,MTA NYCT_810,-73.967179,40.706693
1580214481,,2020-01-28T07:27:54-05:00,0,MTA_B670127,56.16121,normalProgress,MTA NYCT_383,-73.973457,40.677397
1580214541,,2020-01-28T07:29:03-05:00,1,MTA_B670134,292.61987,normalProgress,MTA NYCT_810,-73.966523,40.705075
1580214541,,2020-01-28T07:28:58-05:00,0,MTA_B670127,102.070274,normalProgress,MTA NYCT_381,-73.979495,40.643085
1580214541,,2020-01-28T07:28:53-05:00,1,MTA_B670134,305.7067,normalProgress,MTA NYCT_466,-73.973161,40.678142
1580214541,,2020-01-28T07:29:10-05:00,0,MTA_B670127,158.87527,normalProgress,MTA NYCT_449,-73.983211,40.68864
1580214541,,2020-01-28T07:28:55-05:00,0,MTA_B670127,125.70669,normalProgress,MTA NYCT_383,-73.9733,40.678335
1580214541,,2020-01-28T07:29:05-05:00,0,MTA_B670127,266.1215,normalProgress,MTA NYCT_782,-73.982919,40.70005
1580214541,,2020-01-28T07:29:12-05:00,1,MTA_B670134,305.96826,normalProgress,MTA NYCT_365,-73.977746,40.684441
1580214541,,2020-01-28T07:28:52-05:00,0,MTA_B670127,102.070274,normalProgress,MTA NYCT_247,-73.978992,40.640732
