stop_name,daytime_routes,division,line,borough,structure,gtfs_longitude,gtfs_latitude,complex_id,date,entries,exits
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-03-30,800,580
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-03-31,778,584
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-01,747,614
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-02,728,589
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-03,714,596
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-04,432,381
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-05,352,340
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-06,667,574
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-07,667,542
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-08,623,566
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-09,579,467
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-10,573,529
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-11,372,378
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-12,289,304
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-13,558,485
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-14,611,519
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-15,575,519
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-16,598,540
Sterling St,2 5,IRT,Nostrand,Bk,Subway,-73.95085,40.662742,354,2020-04-17,693,684
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-01,2684,731
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-02,6233,1402
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-03,6467,1207
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-04,3029,719
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-05,2398,586
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-06,7020,1445
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-07,7458,1479
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-08,7603,1535
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-09,7441,1568
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-10,7446,1487
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-11,3261,754
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-12,2512,665
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-13,7166,1555
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-14,7618,1597
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-15,7681,1490
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-16,7638,1567
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-17,7471,1541
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-18,2941,657
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-19,2408,545
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-20,3466,744
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-21,7246,1408
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-22,7397,1545
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-23,7532,1558
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-24,7182,1425
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-25,2942,735
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-26,2430,642
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-27,7129,1508
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-28,7755,1578
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-29,7949,1575
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-30,7919,1638
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-01-31,7663,1502
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-01,3259,787
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-02,2571,590
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-03,7547,1517
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-04,7797,1591
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-05,7913,1696
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-06,8004,1674
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-07,7690,1598
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-08,4276,1018
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-09,3432,765
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-10,7558,1553
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-11,7839,1650
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-12,7919,1625
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-13,7932,1582
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-14,7524,1628
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-15,3139,815
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-16,2568,604
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-17,3439,863
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-18,6949,1366
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-19,7144,1420
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-20,7022,1372
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-21,6884,1323
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-22,4037,862
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-23,3230,772
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-24,7437,1624
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-25,7698,1529
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-26,7917,1673
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-27,7991,1647
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-28,7509,1629
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-02-29,4020,956
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-01,3172,672
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-02,7650,1614
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-03,7836,1649
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-04,7683,1612
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-05,7845,1694
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-06,7252,1800
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-07,3276,1215
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-08,2512,891
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-09,7109,2149
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-10,7062,1959
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-11,6884,2049
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-12,6546,1946
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-13,5705,1650
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-14,2210,842
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-15,1510,586
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-16,3722,1168
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-17,3337,1080
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-18,3130,1099
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-19,2862,949
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-20,2570,853
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-21,1042,467
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-22,701,303
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-23,1640,561
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-24,1764,566
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-25,1617,525
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-26,1570,523
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-27,1470,518
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-28,633,291
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-29,514,213
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-30,1327,465
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-03-31,1263,424
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-01,1235,400
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-02,1189,422
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-03,1202,403
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-04,528,285
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-05,443,208
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-06,1143,384
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-07,1083,408
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-08,1031,362
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-09,1017,305
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-10,1020,320
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-11,506,231
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-12,416,172
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-13,928,265
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-14,1081,329
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-15,1078,352
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-16,1066,321
Winthrop St,2 5,IRT,Nostrand,Bk,Subway,-73.9502,40.656652,355,2020-04-17,1070,368
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-01,3958,1177
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-02,8350,1782
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-03,8573,1900
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-04,5088,1352
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-05,3697,1180
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-06,9001,1912
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-07,9349,2062
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-08,9369,2022
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-09,9402,1959
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-10,9595,2147
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-11,5381,1546
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-12,3938,1154
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-13,9167,2241
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-14,9359,1951
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-15,9527,2074
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-16,9464,1993
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-17,9330,1998
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-18,4830,1425
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-19,3822,1090
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-20,5552,1501
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-21,9170,1908
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-22,9316,1933
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-23,9455,1985
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-24,9423,2154
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-25,4924,1382
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-26,3841,1160
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-27,9204,1926
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-28,9639,2102
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-29,9766,2175
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-30,9879,2159
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-01-31,9673,2275
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-01,5460,1583
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-02,3964,1241
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-03,9481,2117
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-04,9793,2125
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-05,9956,2327
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-06,9738,2365
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-07,9600,2260
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-08,6548,1859
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-09,5084,1596
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-10,9514,2150
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-11,9887,2284
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-12,9893,2318
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-13,10002,2341
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-14,10159,2615
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-15,5351,1848
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-16,4107,1378
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-17,5710,1896
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-18,8785,2441
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-19,9122,2560
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-20,9134,2637
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-21,8867,2877
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-22,6557,2089
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-23,4970,1518
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-24,9558,2336
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-25,9627,2337
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-26,10020,2568
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-27,10000,2568
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-28,9999,2767
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-02-29,6419,2223
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-01,4967,1716
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-02,9780,2284
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-03,9922,2362
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-04,9851,2339
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-05,9960,2293
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-06,9752,2208
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-07,5567,1679
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-08,4217,1323
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-09,9540,2040
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-10,9446,2008
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-11,9355,2019
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-12,8570,1876
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-13,7965,1776
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-14,4123,1249
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-15,2876,944
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-16,5602,1427
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-17,4843,1252
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-18,4625,1220
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-19,4168,1162
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-20,4148,1171
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-21,2127,825
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-22,1343,508
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-23,2387,638
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-24,2516,646
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-25,2430,614
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-26,2315,616
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-27,2286,591
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-28,1249,505
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-29,924,368
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-30,1927,504
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-03-31,1762,467
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-01,1848,527
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-02,1794,523
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-03,1775,503
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-04,1105,376
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-05,795,301
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-06,1522,447
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-07,1530,445
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-08,1508,411
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-09,1428,397
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-10,1396,370
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-11,989,387
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-12,657,272
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-13,1191,331
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-14,1453,387
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-15,1394,386
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-16,1489,467
Church Av,2 5,IRT,Nostrand,Bk,Subway,-73.949575,40.650843,356,2020-04-17,1476,447
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-01,2028,517
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-02,3858,772
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-03,2600,353
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-04,3512,1137
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-05,1787,509
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-06,4179,834
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-07,4220,930
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-08,4524,927
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-09,4336,903
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-10,4330,879
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-11,2374,699
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-12,1890,568
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-13,4170,807
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-14,4290,880
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-15,4384,849
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-16,4301,906
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-17,4279,820
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-18,2135,656
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-19,1832,546
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-20,2496,538
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-21,4242,758
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-22,4279,895
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-23,4274,808
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-24,4338,942
Beverly Rd,2 5,IRT,Nostrand,Bk,Subway,-73.948959,40.645098,357,2020-01-25,2091,642
